company_id,normalized_name,category_code,status,logo_width,logo_height,country_code,city,investment_rounds,invested_companies,funding_rounds,funding_total_usd,milestones,relationships,aquisition_price_amount,top25pct,top50pct,istop25,istop26_50
c:45347,hemosphere,medical,acquired,253,61,unknown,unknown,0,0,1,9300000,0,3,21500000,0,0,0,0
c:45364,otp media,advertising,acquired,221,92,USA,London,0,0,0,0,0,0,1575000,0,0,0,0
c:45428,composite software,software,acquired,185,39,USA,San Mateo,0,0,3,14650003,1,28,180000000,31,6,1,1
c:45441,ndtv network,games_video,acquired,0,0,GBR,London,0,0,0,0,1,1,79000000,0,0,0,0
c:45514,spheris,software,acquired,137,55,USA,Franklin,0,0,0,0,0,1,78250000,0,0,0,0
c:45534,archivas,software,acquired,0,0,USA,Waltham,0,0,1,12000000,0,5,120000000,0,0,0,0
c:45598,blinq media,advertising,acquired,832,830,USA,New York,0,0,5,6600000,3,8,92000000,0,0,0,0
c:45604,livedoor,unknown,acquired,0,0,JPN,Tokyo,0,0,0,0,1,1,68000000,0,0,0,0
c:45615,sintecmedia,software,acquired,0,0,USA,New York,0,0,2,10001589,1,14,103000000,0,0,0,0
c:45634,mentorwave technologies,software,acquired,160,58,ISR,Herzelya,0,0,2,3500000,1,1,12000000,0,0,0,0
c:45696,integrien,enterprise,acquired,233,25,USA,Irvine,0,0,3,24510540,2,5,100000000,0,0,0,0
c:45762,enwisen,software,acquired,212,81,USA,Novato,0,0,0,0,1,4,70000000,67,0,1,0
c:46011,molecular devices,biotech,acquired,229,77,USA,Sunnyvale,0,0,0,0,1,11,615000000,18,0,1,0
c:46032,solstice neurosciences,biotech,acquired,162,61,USA,South San Francisco,0,0,2,93000000,0,0,35700000,0,0,0,0
c:46080,kai pharmaceuticals,biotech,acquired,247,75,USA,South San Francisco,0,0,1,35000000,1,7,315000000,43,0,1,0
c:46162,bitboys oy,mobile,acquired,0,0,FIN,unknown,0,0,1,4788800,0,0,44000000,0,0,0,0
c:46165,ekos,biotech,acquired,198,101,USA,Bothell,0,0,2,44000000,0,7,220000000,14,14,1,1
c:46168,sarcode bioscience,biotech,acquired,768,535,USA,Brisbane,0,0,2,73000000,1,9,160000000,33,0,1,0
c:4622,aardvark,web,acquired,210,54,USA,San Francisco,0,0,2,6000000,2,21,50000000,63,0,1,0
c:46255,amplimmune,biotech,acquired,262,74,USA,Rockville,0,0,1,20000000,0,5,500000000,40,20,1,1
c:4633,gracenote,games_video,acquired,215,73,USA,Emeryville,2,2,3,33400000,2,17,260000000,23,0,1,0
c:4636,giga group,unknown,acquired,272,173,PAK,Karachi,0,0,0,0,0,0,4750000,0,0,0,0
c:46586,rapportive,messaging,acquired,656,150,USA,San Francisco,0,0,2,1000000,2,6,15000000,33,0,1,0
c:46665,abovenet,network_hosting,acquired,191,94,USA,White Plains,0,0,0,0,2,8,2200000000,25,0,1,0
c:46835,off away,travel,acquired,172,63,USA,Seattle,0,0,2,3250000,3,3,5000000,67,33,1,1
c:46943,braintree,software,acquired,190,49,USA,Chicago,0,0,2,69000000,2,10,800000000,43,14,1,1
c:4698,retail convergence,ecommerce,acquired,0,0,USA,Boston,0,0,1,25000000,3,0,350000000,0,0,0,0
c:47,ning by glam media,enterprise,acquired,180,56,USA,Brisbane,0,0,4,119000000,5,40,150000000,38,14,1,1
c:47260,redpath integrated pathology,biotech,acquired,203,58,USA,Pittsburgh,0,0,3,2800718,0,3,32000000,100,0,1,0
c:47269,nextlight renewable power,cleantech,acquired,252,114,USA,San Francisco,0,0,0,0,0,2,285000000,0,0,0,0
c:47286,indisys,software,acquired,212,63,ESP,Sevilla,0,0,3,6447280,3,1,26000000,100,0,1,0
c:4731,android,mobile,acquired,114,16,USA,Palo Alto,0,0,0,0,4,4,50000000,0,0,0,0
c:47363,aton pharma,biotech,acquired,194,107,USA,Lawrenceville,0,0,0,0,0,3,318000000,100,0,1,0
c:47412,omek interactive,software,acquired,1800,730,ISR,Bet Shemesh,0,0,3,15800000,2,8,40000000,0,0,0,0
c:47462,ventyx,software,acquired,198,96,USA,Atlanta,0,0,0,0,1,20,1000000000,38,12,1,1
c:47481,ipay technologies,enterprise,acquired,207,56,USA,Elizabethtown,0,0,0,0,2,4,300000000,25,0,1,0
c:47588,wavestream,unknown,acquired,413,80,USA,San Dimas,0,0,1,28000000,1,2,130000000,50,0,1,0
c:47592,healthtronics,biotech,acquired,137,76,USA,Austin,0,0,0,0,0,0,223000000,0,0,0,0
c:47671,dealon,ecommerce,acquired,792,612,USA,Somerville,0,0,0,0,1,1,10000000,0,0,0,0
c:47671,dealon,ecommerce,acquired,792,612,USA,Somerville,0,0,0,0,1,1,10000000,0,0,0,0
c:47675,worldwideworker,web,acquired,538,100,NLD,Schiphol Airport,0,0,0,0,0,0,9000000,0,0,0,0
c:4770,razorfish,consulting,acquired,1151,199,USA,Chicago,0,0,0,0,2,43,160000000,23,23,1,1
c:4770,razorfish,consulting,acquired,1151,199,USA,Chicago,0,0,0,0,2,43,530000000,23,23,1,1
c:4770,razorfish,consulting,acquired,1151,199,USA,Chicago,0,0,0,0,2,43,8200000,23,23,1,1
c:47752,medfusion,web,acquired,193,48,USA,Cary,0,0,0,0,1,4,91000000,0,0,0,0
c:47792,enfora,mobile,acquired,255,96,USA,Richardson,0,0,1,19000000,2,4,70000000,0,0,0,0
c:478,partnerup,web,acquired,650,138,USA,Minneapolis,0,0,0,0,0,2,3800000,0,0,0,0
c:47848,navini networks,public_relations,acquired,0,0,USA,Richardson,0,0,2,30920000,1,3,330000000,100,0,1,0
c:479,sun microsystems,enterprise,acquired,180,86,USA,Santa Clara,2,2,0,0,4,363,7400000000,29,11,1,1
c:47936,prairiefyre software,software,acquired,172,83,CAN,"Kanata, ON",0,0,0,0,1,2,20000000,0,0,0,0
c:4794,adify,advertising,acquired,190,70,USA,San Bruno,0,0,2,27000000,3,21,300000000,53,16,1,1
c:4804,sonic solutions,software,acquired,153,26,USA,Novato,0,0,0,0,2,5,720000000,0,0,0,0
c:4819,nextel communications,public_relations,acquired,111,47,USA,Overland Park,1,1,0,0,2,24,35000000000,50,0,1,0
c:48199,picolight,public_relations,acquired,144,90,USA,Louisville,0,0,2,39500000,2,6,115000000,33,0,1,0
c:4822,siebel systems,software,acquired,200,60,USA,Redwood Shores,0,0,0,0,2,118,5850000000,39,11,1,1
c:4823,ariba,software,acquired,274,62,USA,Sunnyvale,0,0,0,0,2,44,4300000000,37,9,1,1
c:48266,benchmark broadcast systems,games_video,acquired,250,30,SGP,unknown,0,0,0,0,0,0,10000000,0,0,0,0
c:48268,isilon systems,network_hosting,acquired,106,77,USA,Seattle,0,0,0,0,2,16,2250000000,29,29,1,1
c:48270,global ip solutions,software,acquired,362,130,USA,San Francisco,0,0,0,0,1,9,68200000,33,0,1,0
c:483,hitwise,web,acquired,302,119,AUS,Melbourne,0,0,1,4200000,3,4,240000000,25,0,1,0
c:48371,crossbow technologies,public_relations,acquired,603,88,USA,Milpitas,0,0,1,12000000,1,7,32000000,33,0,1,0
c:4846,verisign dbms,enterprise,acquired,0,0,unknown,unknown,0,0,0,0,0,5,50000000,20,0,1,0
c:4849,aprimo,web,acquired,277,71,USA,Indianapolis,0,0,1,14500000,2,8,525000000,0,0,0,0
c:4850,unica,software,acquired,83,66,USA,Waltham,0,0,0,0,0,14,480000000,29,7,1,1
c:48508,actix,mobile,acquired,225,125,GBR,London,0,0,0,0,2,12,120000000,100,0,1,0
c:48522,perceptive software,software,acquired,252,51,USA,Shawnee,0,0,0,0,1,5,280000000,0,0,0,0
c:48552,sitescout,software,acquired,241,51,USA,Seattle,0,0,0,0,1,2,40000000,0,0,0,0
c:48632,fusepoint managed services,software,acquired,195,57,CAN,"Vancouver, BC",0,0,1,9000000,0,1,121000000,0,0,0,0
c:487,bluelithium,advertising,acquired,200,64,USA,San Jose,0,0,1,11500000,2,15,300000000,22,11,1,1
c:48716,aeluros,semiconductor,acquired,156,53,USA,Mountain View,0,0,1,7970000,2,2,3700000000,50,0,1,0
c:4873,turbine,games_video,acquired,241,234,USA,Westwood,0,0,3,76600000,2,12,160000000,29,0,1,0
c:48864,chipidea microelectrónica,semiconductor,acquired,170,53,PRT,Porto Salvo,0,0,3,27500000,1,1,22000000,0,0,0,0
c:48922,visualsonics,unknown,acquired,128,72,unknown,unknown,0,0,0,0,1,3,71000000,33,33,1,1
c:490,dgit,advertising,acquired,145,145,USA,New York,0,0,2,38000000,4,16,517000000,17,0,1,0
c:49037,pegasus technologies,unknown,acquired,116,100,ISR,unknown,0,0,2,9800000,1,1,60000000,0,0,0,0
c:49052,quidsi,ecommerce,acquired,1428,844,USA,Jersey City,0,0,6,78500000,3,27,545000000,48,0,1,0
c:49229,capitol advantage,software,acquired,127,62,USA,Fairfax,0,0,0,0,1,2,43000000,0,0,0,0
c:4928,red swoosh,unknown,acquired,168,57,unknown,unknown,0,0,1,1730000,2,4,15000000,67,0,1,0
c:49300,jitterjam,software,acquired,1700,700,USA,Bedford,0,0,0,0,2,3,6000000,0,0,0,0
c:49332,cloupia,enterprise,acquired,432,170,USA,Santa Clara,0,0,1,3532577,1,1,125000000,0,0,0,0
c:494,myspace,network_hosting,acquired,898,188,USA,Beverly Hills,0,0,0,0,6,181,35000000,27,5,1,1
c:49404,serverengines,semiconductor,acquired,363,91,USA,Sunnyvale,0,0,0,0,0,3,283140000,0,0,0,0
c:49406,abaxia,software,acquired,320,85,FRA,Neuilly sur Seine,0,0,1,1770000,0,1,13000000,0,0,0,0
c:49412,qnx software systems,software,acquired,106,45,CAN,"Ottawa, Ontario",0,0,0,0,0,3,200000000,0,0,0,0
c:49442,wireimage,games_video,acquired,226,48,USA,New York,0,0,1,15000000,0,6,202000000,0,100,0,1
c:495,inviteshare,public_relations,acquired,200,79,USA,Atherton,0,0,0,0,4,1,25000,0,0,0,0
c:49533,access communications,public_relations,acquired,559,346,USA,San Francisco,0,0,0,0,2,1,40000000,0,0,0,0
c:49758,e,web,acquired,144,160,unknown,unknown,0,0,0,0,0,0,81000,0,0,0,0
c:49768,intelligroup,software,acquired,248,100,USA,Princeton,0,0,0,0,1,5,199000000,0,50,0,1
c:49771,bresnan communications,network_hosting,acquired,141,31,USA,Bethpage,0,0,0,0,1,4,1360000000,0,0,0,0
c:49782,genline,other,acquired,251,43,SWE,Johanneshov,0,0,0,0,0,0,6700000,0,0,0,0
c:49849,onemind connect,software,acquired,274,63,USA,Irvine,0,0,0,0,0,3,6500000,0,0,0,0
c:4988,ftd group,ecommerce,acquired,150,136,USA,Downers Grove,0,0,0,0,2,5,800000000,0,20,0,1
c:4999,opsware,enterprise,acquired,165,59,USA,Sunnyvale,0,0,3,186000000,3,20,1600000000,47,12,1,1
c:5000,netscape,software,acquired,200,54,USA,Mountain View,0,0,1,0,2,116,4200000000,30,12,1,1
c:5003,sweetspot diabetes care,web,acquired,400,75,USA,Portland,0,0,0,0,1,2,8500000,0,0,0,0
c:50055,xmpie,software,acquired,139,84,USA,New York,0,0,3,9000000,1,1,54000000,0,0,0,0
c:50126,navigon,hardware,acquired,500,100,DEU,Hamburg,0,0,0,0,1,3,72000000,0,0,0,0
c:50187,arbitron,advertising,acquired,292,91,USA,Columbia,0,0,0,0,2,10,1300000000,50,17,1,1
c:50206,snaptu,mobile,acquired,244,64,GBR,London,0,0,1,6000000,3,6,60000000,25,0,1,0
c:50208,quantalife,biotech,acquired,599,241,USA,Pleasanton,0,0,2,20757182,1,3,162000000,67,0,1,0
c:50209,incline therapeutics,biotech,acquired,185,67,USA,Redwood City,0,0,3,64940000,0,3,285000000,100,0,1,0
c:5032,primesense,hardware,acquired,500,500,ISR,Tel-Aviv,0,0,3,29400000,2,22,345000000,5,0,1,0
c:50375,seebeyond technology,software,acquired,200,97,USA,Monrovia,0,0,0,0,1,5,387000000,25,50,1,1
c:50411,cgi pharmaceuticals,biotech,acquired,0,0,USA,Branford,0,0,0,0,1,6,120000000,67,0,1,0
c:5069,fugen solutions,web,acquired,160,110,USA,Sunnyvale,0,0,1,924752,0,3,7500000,0,0,0,0
c:50691,abraxis bioscience,biotech,acquired,134,76,USA,Los Angeles,0,0,0,0,1,5,2900000000,50,25,1,1
c:50692,targegen,biotech,acquired,113,42,USA,San Diego,0,0,0,0,1,5,635000000,67,67,1,1
c:50694,vicept therapeutics,biotech,acquired,185,112,USA,Malvern,0,0,1,16000000,0,7,275000000,67,0,1,0
c:50706,network intelligence,security,acquired,0,0,USA,Westwood,0,0,1,12000000,1,5,175000000,25,0,1,0
c:50727,singleplatform,web,acquired,207,34,USA,New York,0,0,3,4575000,3,10,100000000,40,20,1,1
c:50759,octane360,web,acquired,238,85,USA,Redondo Beach,0,0,0,0,0,0,11000000,0,0,0,0
c:50764,cloakware,software,acquired,0,0,USA,Vienna,0,0,1,10000000,1,5,72500000,0,0,0,0
c:508,zappos,web,acquired,144,54,USA,Henderson,0,0,8,62750000,5,30,1200000000,40,7,1,1
c:50820,testquest,software,acquired,158,46,USA,Minneapolis,0,0,1,7500000,0,1,2200000,0,0,0,0
c:50859,retalix,software,acquired,113,56,ISR,Ra'anana,0,0,0,0,1,5,650000000,0,0,0,0
c:50908,virage logic,semiconductor,acquired,160,74,USA,Fremont,0,0,0,0,1,5,315000000,40,20,1,1
c:50930,raymarine holdings,unknown,acquired,228,58,GBR,Hampshire,0,0,0,0,0,0,180000000,0,0,0,0
c:50936,teridian semiconductor,semiconductor,acquired,160,56,USA,Irvine,0,0,0,0,1,1,315000000,100,0,1,0
c:5094,vurv technology,software,acquired,125,62,USA,Jacksonville,0,0,1,5000000,0,4,128800000,0,0,0,0
c:50941,xiamen elite electric,unknown,acquired,0,0,unknown,unknown,0,0,0,0,0,0,257580000,0,0,0,0
c:5097,taleo,software,acquired,97,32,USA,Dublin,0,0,0,0,2,34,1900000000,13,10,1,1
c:50973,equifax enabling technologies,unknown,acquired,0,0,unknown,unknown,0,0,0,0,0,0,72000000,0,0,0,0
c:50977,shanghai infoservice technology,software,acquired,0,0,CHN,Shanghai,0,0,0,0,0,0,71700000,0,0,0,0
c:50983,tti team telecom international,public_relations,acquired,182,69,ISR,Rosh Ha'ayin,0,0,0,0,0,0,58000000,0,0,0,0
c:50988,teledata networks,unknown,acquired,245,94,NLD,Amsterdam,0,0,1,19000000,0,1,50000000,0,0,0,0
c:50992,quantitative micro software,software,acquired,188,49,USA,Irvine,0,0,0,0,0,0,40000000,0,0,0,0
c:50995,telsinc,unknown,acquired,159,94,BRA,SÃ£o Paulo - SP,0,0,0,0,0,0,38000000,0,0,0,0
c:51020,netquote,web,acquired,199,58,USA,Denver,0,0,0,0,2,5,205000000,100,0,1,0
c:5103,vignette,enterprise,acquired,195,71,USA,Austin,0,0,0,0,1,39,310000000,20,14,1,1
c:51076,nextiraone,unknown,acquired,0,0,MEX,"Mexico City, DF",0,0,0,0,1,3,29000000,0,0,0,0
c:51077,planprescriber,unknown,acquired,301,67,unknown,unknown,0,0,0,0,0,0,28700000,0,0,0,0
c:51079,terra nova financial,unknown,acquired,290,69,USA,Chicago,0,0,0,0,0,0,27600000,0,0,0,0
c:51080,applied signal technology,software,acquired,192,73,USA,Sunnyvale,0,0,0,0,1,3,490000000,0,0,0,0
c:51081,seismic,unknown,acquired,232,126,USA,Hanover,0,0,0,0,2,1,25000000,0,0,0,0
c:51084,capiotech,consulting,acquired,144,90,AUS,SYDNEY NSW,0,0,0,0,0,0,30000000,0,0,0,0
c:51086,wireless audio ip bv,unknown,acquired,0,0,NLD,Amsterdam,0,0,0,0,0,0,25000000,0,0,0,0
c:51096,mettoni group,software,acquired,236,66,USA,Durham,0,0,0,0,0,0,23000000,0,0,0,0
c:51097,medicago,biotech,acquired,251,84,CAN,"QuÃ©bec, Quebec",0,0,1,10000000,0,2,315000000,0,0,0,0
c:51121,stonewood group,unknown,acquired,263,77,GBR,Dorset,0,0,0,0,0,0,20000000,0,0,0,0
c:51125,hybricon,unknown,acquired,0,0,USA,Ayer,0,0,0,0,0,1,19000000,100,0,1,0
c:51145,fortify infrastructure services,unknown,acquired,258,84,USA,Santa Clara,0,0,0,0,0,0,15000000,0,0,0,0
c:51154,adeptra,public_relations,acquired,188,59,USA,Norwalk,0,0,0,0,1,3,115000000,0,0,0,0
c:51162,compiq,software,acquired,164,149,unknown,unknown,0,0,0,0,0,0,22000000,0,0,0,0
c:51189,learn,software,acquired,325,54,USA,Sunrise,0,0,0,0,1,9,125000000,20,0,1,0
c:51190,nexius,software,acquired,214,69,USA,Reston,0,0,0,0,0,2,24000000,0,0,0,0
c:51215,morningstar danmark,unknown,acquired,0,0,unknown,unknown,0,0,0,0,0,0,15200000,0,0,0,0
c:51220,pdma,unknown,acquired,0,0,USA,Indianapolis,0,0,0,0,0,0,14100000,0,0,0,0
c:51244,tableau,unknown,acquired,183,42,USA,Waukesha,0,0,0,0,1,0,12300000,0,0,0,0
c:51265,datapresse,unknown,acquired,0,0,unknown,unknown,0,0,0,0,0,0,10800000,0,0,0,0
c:51269,trimax wireless,mobile,acquired,306,66,USA,Naples,0,0,0,0,0,0,10000000,0,0,0,0
c:51271,netdragon websoft,unknown,acquired,189,64,CHN,Fuzhou,0,0,0,0,1,2,1850000000,0,0,0,0
c:51272,fujian tiandi,unknown,acquired,0,0,unknown,unknown,0,0,0,0,0,0,9930000,0,0,0,0
c:51281,network services plus,unknown,acquired,0,0,unknown,unknown,0,0,0,0,0,0,7800000,0,0,0,0
c:51306,openfeint,games_video,acquired,232,61,USA,Burlingame,0,0,1,3000000,2,6,104000000,75,25,1,1
c:51314,radiant communications,network_hosting,acquired,182,59,CAN,Vancouver,0,0,1,4140000,1,1,25300000,100,100,1,1
c:51342,zhijiang jonway automobile,automotive,acquired,0,0,CHN,Zhejiang,0,0,1,29030000,0,0,43000000,0,0,0,0
c:51363,cox instruments,unknown,acquired,143,144,USA,Scottsdale,0,0,0,0,0,0,5400000,0,0,0,0
c:51406,routing international,software,acquired,169,57,BEL,Brussels,0,0,0,0,0,0,4100000,0,0,0,0
c:51464,beijing itlamp technology,unknown,acquired,0,0,unknown,unknown,0,0,0,0,0,0,3070000,0,0,0,0
c:51466,xeta technologies,public_relations,acquired,306,306,USA,Broken Arrow,0,0,0,0,1,1,61000000,0,100,0,1
c:51468,willtek communications,unknown,acquired,121,55,DEU,Ismaning,0,0,0,0,0,0,2750000,0,0,0,0
c:51476,sophia wireless,mobile,acquired,356,70,USA,Chantilly,0,0,0,0,0,0,2500000,0,0,0,0
c:51483,moore stephens business solutions,unknown,acquired,0,0,USA,New York,0,0,0,0,0,0,2450000,0,0,0,0
c:51890,barrx medical,medical,acquired,198,60,USA,Sunnyvale,0,0,1,15000000,1,6,325000000,40,0,1,0
c:51893,language weaver,software,acquired,131,66,USA,Los Angeles,0,0,0,0,1,4,42500000,50,0,1,0
c:5192,clairmail,finance,acquired,402,168,USA,San Rafael,0,0,3,34100000,3,25,173000000,43,29,1,1
c:52,netratings,web,acquired,180,70,USA,unknown,0,0,0,0,0,2,327000000,50,0,1,0
c:52047,gluster,enterprise,acquired,188,50,USA,Sunnyvale,0,0,1,8500000,3,5,136000000,50,0,1,0
c:52096,pnc global investment servicing,unknown,acquired,0,0,USA,Wilmington,0,0,0,0,0,0,2310000000,0,0,0,0
c:52110,essar telecom infrastructure,public_relations,acquired,343,78,IND,"Kurla (W), Mumbai",0,0,0,0,0,0,430000000,0,0,0,0
c:52139,interconnect devices,unknown,acquired,130,75,USA,Kansas City,0,0,0,0,0,0,185000000,0,0,0,0
c:52145,chordiant software,software,acquired,247,89,USA,Cambridge,0,0,0,0,1,9,161500000,12,0,1,0
c:522,simple star,web,acquired,171,40,USA,San Francisco,0,0,2,7100000,3,3,6000000,0,50,0,1
c:52232,scientific games racing,software,acquired,0,0,USA,Alpharetta,0,0,0,0,0,0,83000000,0,0,0,0
c:52257,netaspx,software,acquired,0,0,USA,Herndon,0,0,0,0,1,2,54000000,100,0,1,0
c:52258,microlink,unknown,acquired,246,76,USA,Vienna,0,0,0,0,1,2,55000000,0,0,0,0
c:52270,inform business impact,unknown,acquired,0,0,AUS,"Brisbane, QLD",0,0,0,0,0,0,40500000,0,0,0,0
c:52273,ese,unknown,acquired,0,0,unknown,unknown,0,0,0,0,0,0,19000000,0,0,0,0
c:52348,smartcells,biotech,acquired,215,45,USA,Beverly,0,0,1,4100000,1,2,500000000,0,0,0,0
c:52349,inside network,web,acquired,261,34,unknown,unknown,0,0,0,0,2,2,14000000,100,0,1,0
c:52365,intucell,mobile,acquired,108,55,ISR,unknown,0,0,2,8500000,2,1,475000000,0,0,0,0
c:52367,saf t net,unknown,acquired,0,0,unknown,unknown,0,0,0,0,0,0,33000000,0,0,0,0
c:52368,vesystems,unknown,acquired,171,62,USA,Glendale,0,0,0,0,0,0,33000000,0,0,0,0
c:524,pluck,web,acquired,228,64,USA,Austin,0,0,3,17000000,4,7,75000000,29,14,1,1
c:52406,mapmyfitness,health,acquired,348,103,USA,Austin,0,0,5,23500000,3,13,150000000,50,17,1,1
c:52489,huizhou dongri digital,unknown,acquired,0,0,unknown,unknown,0,0,0,0,0,0,23000000,0,0,0,0
c:52505,gilon business insight,unknown,acquired,147,71,ISR,Rosh Haayin,0,0,0,0,1,0,19900000,0,0,0,0
c:52508,mbs dev,unknown,acquired,300,122,USA,Englewood,0,0,0,0,0,0,18000000,0,0,0,0
c:52566,fondu,web,acquired,484,187,USA,New York,0,0,1,575000,2,4,575000,33,33,1,1
c:52577,ge asset intelligence,unknown,acquired,0,0,unknown,unknown,0,0,0,0,0,0,17000000,0,0,0,0
c:52586,shovon,unknown,acquired,0,0,unknown,unknown,0,0,0,0,0,0,15000000,0,0,0,0
c:52590,iontas,unknown,acquired,0,0,unknown,unknown,0,0,0,0,0,0,14800000,0,0,0,0
c:52606,solesys,mobile,acquired,327,59,CHE,Aran,0,0,0,0,0,0,9600000,0,0,0,0
c:52625,fihrst management services,unknown,acquired,197,66,ZAF,Sandown,0,0,0,0,0,0,9000000,0,0,0,0
c:528,alibaba,ecommerce,acquired,210,46,CHN,Hangzhou,4,4,0,0,6,26,1000000000,12,8,1,1
c:52808,aurora systems,unknown,acquired,0,0,USA,San Jose,0,0,0,0,0,0,5000000,0,0,0,0
c:52982,sparco technologies,unknown,acquired,273,76,unknown,unknown,0,0,0,0,0,0,2400000,0,0,0,0
c:530,musicmatch,web,acquired,411,143,USA,unknown,1,1,0,0,1,9,160000000,25,0,1,0
c:5306,efficient frontier,advertising,acquired,577,217,USA,Sunnyvale,0,0,1,6000000,4,25,400000000,39,6,1,1
c:53232,the tv,games_video,acquired,174,90,USA,Dulles,0,0,1,0,1,1,45000000,100,0,1,0
c:53263,fflick,web,acquired,116,70,unknown,unknown,0,0,1,0,2,4,10000000,0,25,0,1
c:533,atom entertainment,web,acquired,231,61,USA,San Francisco,0,0,1,22900000,0,9,200000000,44,22,1,1
c:53314,toptable,web,acquired,587,159,GBR,London,0,0,0,0,1,1,55000000,0,0,0,0
c:53389,investopedia,unknown,acquired,0,0,unknown,unknown,0,0,0,0,1,1,42000000,0,0,0,0
c:5345,packeteer,web,acquired,180,75,USA,Cupertino,0,0,0,0,1,7,268000000,40,0,1,0
c:5346,blue coat systems,software,acquired,163,42,USA,Sunnyvale,0,0,0,0,2,37,1300000000,15,4,1,1
c:53470,raysat,public_relations,acquired,200,127,USA,Vienna,0,0,1,27000000,1,3,25000000,0,0,0,0
c:5352,nameintelligence,web,acquired,230,43,USA,Bellevue,0,0,0,0,1,3,17000000,0,0,0,0
c:53580,voltaire,public_relations,acquired,0,0,USA,Chelmsford,0,0,1,15000000,2,14,218000000,0,0,0,0
c:53619,cardiocom,biotech,acquired,192,46,USA,Chanhassen,0,0,0,0,0,0,200000000,0,0,0,0
c:53780,kiko,software,acquired,176,80,unknown,unknown,0,0,1,50000,1,4,258100,100,0,1,0
c:538,friendster,web,acquired,178,56,MYS,Kuala Lumpur,0,0,5,48500000,3,24,26400000,38,5,1,1
c:53812,pancetera,enterprise,acquired,177,75,USA,Santa Clara,0,0,1,5000000,1,6,12000000,67,0,1,0
c:53885,adgrok,advertising,acquired,400,128,USA,San Francisco,0,0,2,470000,3,3,10000000,0,0,0,0
c:53969,wintegra,unknown,acquired,580,432,unknown,unknown,0,0,7,50688090,0,0,240000000,0,0,0,0
c:5398,day software,software,acquired,130,59,CHE,Basel,0,0,0,0,2,4,240000000,0,0,0,0
c:54030,penwest,biotech,acquired,172,70,unknown,unknown,0,0,0,0,0,1,168000000,0,0,0,0
c:5406,tiny prints,ecommerce,acquired,250,66,USA,Sunnyvale,0,0,1,0,3,11,333000000,33,11,1,1
c:54077,makerbot,hardware,acquired,264,191,USA,Brooklyn,0,0,1,10000000,2,6,403000000,50,0,1,0
c:5411,sometrics,games_video,acquired,178,46,USA,El Segundo,0,0,3,5550000,4,10,30000000,0,17,0,1
c:54222,bodymedia,health,acquired,221,58,USA,Pittsburgh,0,0,2,14727154,2,6,100000000,33,67,1,1
c:54506,3par,software,acquired,165,88,USA,Fremont,0,0,0,0,2,9,2350000000,25,0,1,0
c:5456,shopandsave ca,unknown,acquired,0,0,unknown,unknown,0,0,0,0,0,0,5000,0,0,0,0
c:54620,zystor,biotech,acquired,100,101,USA,Milwaukee,0,0,0,0,0,1,115000000,0,0,0,0
c:54663,ion torrent,biotech,acquired,159,41,USA,Guilford,0,0,0,0,1,4,725000000,50,0,1,0
c:5475,ars technica,web,acquired,277,84,USA,Chicago,0,0,0,0,2,11,25000000,50,0,1,0
c:549,greystripe,advertising,acquired,200,35,USA,San Francisco,0,0,4,17600000,0,18,75000000,67,0,1,0
c:54959,bioimagene,biotech,acquired,200,39,USA,Sunnyvale,0,0,0,0,1,6,100000000,40,0,1,0
c:551,sling media,network_hosting,acquired,119,65,USA,Foster City,0,0,2,14500000,3,18,380000000,36,21,1,1
c:55115,musician ads,web,acquired,123,97,USA,Cockeysville,0,0,0,0,1,1,5000,0,0,0,0
c:55141,spadac,software,acquired,191,68,USA,McLean,0,0,0,0,1,1,46000000,100,0,1,0
c:55187,industrybrains,unknown,acquired,358,61,USA,New York,0,0,0,0,1,7,31000000,0,0,0,0
c:55212,xircom,network_hosting,acquired,0,0,USA,Thousand Oaks,0,0,0,0,1,2,748000000,0,0,0,0
c:55215,ipivot,ecommerce,acquired,119,38,unknown,unknown,0,0,0,0,0,2,500000000,100,0,1,0
c:55223,dvn,unknown,acquired,0,0,unknown,unknown,0,0,0,0,0,0,44500000,0,0,0,0
c:5525,newsworld international,unknown,acquired,150,139,unknown,unknown,0,0,0,0,0,0,70900000,0,0,0,0
c:55354,way systems,mobile,acquired,210,150,USA,Woburn,0,0,1,22000000,3,2,9000000,50,0,1,0
c:55363,troika networks,network_hosting,acquired,0,0,USA,Westlake Village,0,0,1,14400000,0,2,36500000,50,0,1,0
c:55378,bravo health,biotech,acquired,169,67,USA,Baltimore,0,0,0,0,1,4,545000000,50,100,1,1
c:55389,oneneck it services,consulting,acquired,181,112,USA,Scottsdale,0,0,1,12800000,0,1,95000000,0,0,0,0
c:55476,cue,web,acquired,96,43,USA,San Francisco,0,0,3,4715000,2,6,50000000,33,0,1,0
c:55520,alteva,public_relations,acquired,250,71,USA,Philadelphia,0,0,0,0,0,1,17000000,0,0,0,0
c:55583,attenti,security,acquired,308,55,ISR,Tel-Aviv,0,0,0,0,1,0,230000000,0,0,0,0
c:55609,nedstat,software,acquired,190,68,NLD,AMSTERDAM,0,0,0,0,1,7,36700000,50,0,1,0
c:55715,podio,enterprise,acquired,140,61,DNK,Copenhagen,0,0,3,4600000,3,9,43600000,50,0,1,0
c:5585,aster data systems,analytics,acquired,600,81,USA,San Carlos,0,0,4,53000000,3,13,263000000,50,17,1,1
